상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-11,1899-0218,EBS,식사지원 예진," 1,018,792 ", 3 , 14 , 9 , 6 ," 140,000 ", 1 ," 20,000 ",64%,467%,67%," 72,771 ",1.65
2026-08-11,1899-0219,SPOTV, 신장질환 세나," 106,944 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-0519,SPOTV2, 신장질환 세나," 106,944 ", 2 , 1 , 1 , 1 ," 30,000 ",,,100%,50%,100%," 106,944 ",3.37
2026-08-11,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-0263,JTBC4,이유식 안부," 258,569 ", 10 , 1 , 1 , 1 ," 20,000 ",,,100%,10%,100%," 258,569 ",0.93
2026-08-11,1899-7319,JTBC4,식사지원 준우_메인," 129,285 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-3569,JTBC4,식사지원 준우_아동," 180,998 ", 7 , 2 , 2 , 1 ," 20,000 ",,,100%,29%,50%," 90,499 ",1.33
2026-08-11,1899-7318,JTBC4,식사지원 예진," 310,283 ", 12 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-7325,JTBC4,신장질환 세나," 180,998 ", 7 , 1 , 1 ,,,,,100%,14%,0%," 180,998 ",0.00
2026-08-11,1899-0795,JTBC4,엄마의 마음," 180,998 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-7326,JTBC2 (SVC),신장질환 세나, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-0776,라이프타임,이유식 안부," 140,268 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 2 , 1 ,,,,,50%,25%,0%," 88,710 ",0.00
2026-08-11,1899-7317,빌리어즈TV,식사지원 예진," 97,059 ", 2 , 6 , 5 , 4 ," 80,000 ",,,83%,300%,80%," 16,176 ",9.89
2026-08-11,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 1 ,,,,,,0%,25%,0%," 354,839 ",0.00
2026-08-11,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 2 , 2 , 1 ," 30,000 ",,,100%,40%,50%," 141,935 ",1.27
2026-08-11,1899-7315,바둑TV,식사지원 예진," 131,450 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-11,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
