상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-05-18,1899-0218,EBS,식사지원 지영이," 1,422,242 ", 3 , 7 , 4 , 2 ," 50,000 ", 1 ," 100,000 ",57%,233%,50%," 203,177 ",0.42
2026-05-18,1899-0219,SPOTV,식사지원 지영이," 248,387 ", 6 , 2 , 1 ,,,,,50%,33%,0%," 124,194 ",0.00
2026-05-18,1899-0519,SPOTV2,식사지원 지영이," 204,787 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 , 3 , 2 , 2 ," 55,000 ",,,67%,150%,100%, - ,0.00
2026-05-18,1899-0762,JTBC4,식사지원 은영이 ver2," 261,762 ", 8 , 1 , 1 , 1 ," 100,000 ",,,100%,13%,100%," 261,762 ",4.58
2026-05-18,1899-7318,JTBC4,가족돌봄 지수," 163,601 ", 5 , 2 ,,,,,,0%,40%,0%," 81,801 ",0.00
2026-05-18,1899-7316,JTBC4,가족돌봄 지수ver2," 196,322 ", 6 , 3 , 1 ,,,,,33%,50%,0%," 65,441 ",0.00
2026-05-18,1899-7325,JTBC4,식사지원 사랑이," 196,322 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-2887,JTBC4,한아이 세아ver2," 196,322 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-7315,JTBC4,뇌병변 지혜ver2," 196,322 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-7319,JTBC4,식사지원 준우_메인," 163,601 ", 5 , 1 , 1 ,,,,,,,,,
2026-05-18,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-0776,라이프타임,가족돌봄 지수ver2," 145,341 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-5186,시네마천국,식사지원 지영이," 177,419 ", 8 , 3 , 1 , 1 ," 10,000 ",,,33%,38%,100%," 59,140 ",0.68
2026-05-18,1899-0217,MBN PLUS,은영이 셀럽," 626,277 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-3854,CNTV,식사지원 지영이," 165,000 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-3569,채널액션,식사지원 지영이," 31,655 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-18,1899-7317,빌리어즈TV,식사지원 지영이," 314,286 ", 2 , 3 , 2 , 2 ," 50,000 ",,,,,,,
2026-05-18,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-05-18,2102-4590,발신,-, - , - , 6 , 1 ,,,,,17%,0%,0%, - ,0.00
