상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-25,1899-0218,EBS,식사지원 예진," 1,018,792 ", 3 , 7 , 7 , 5 ," 110,000 ",,,100%,233%,71%," 145,542 ",1.30
2026-08-25,1899-0219,SPOTV, 신장질환 세나," 106,944 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-25,1899-0519,SPOTV2, 신장질환 세나," 106,944 ", 2 , 1 , 1 ,,,,,100%,50%,0%," 106,944 ",0.00
2026-08-25,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-25,1899-0263,JTBC4,이유식 안부," 296,792 ", 11 , 6 , 4 , 2 ," 30,000 ", 1 ," 20,000 ",67%,55%,50%," 49,465 ",1.21
2026-08-25,1899-7319,JTBC4,식사지원 준우_메인," 134,906 ", 5 , 2 , - , - , - , 1 ," 30,000 ",0%,40%,0%," 67,453 ",0.00
2026-08-25,1899-3569,JTBC4,식사지원 준우_아동," 134,906 ", 5 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-08-25,1899-7318,JTBC4,식사지원 예진," 296,792 ", 11 , 2 , 2 , 1 ," 30,000 ", - , - ,100%,18%,50%," 148,396 ",1.21
2026-08-25,1899-7325,JTBC4,신장질환 세나," 188,868 ", 7 , 5 , 4 , 1 ," 20,000 ", - , - ,80%,71%,25%," 37,774 ",1.27
2026-08-25,1899-0762,JTBC4,영유아 정훈," 188,868 ", 7 , 3 , 2 , 1 ," 30,000 ", - , - ,67%,43%,50%," 62,956 ",1.91
2026-08-25,1899-7326,JTBC2 (SVC),신장질환 세나, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-25,1899-0776,라이프타임,식사지원 예진," 140,268 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-25,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 , 1 ,, 1 ," 30,000 ",,,0%,14%,0%, - ,0.00
2026-08-25,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 2 , 2 , 2 ," 50,000 ",,,100%,25%,100%," 88,710 ",3.38
2026-08-25,1899-7317,빌리어즈TV,식사지원 예진," 194,118 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-25,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 3 , 3 , 2 ," 40,000 ",,,100%,75%,67%," 118,280 ",1.35
2026-08-25,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 2 , 1 , 1 ," 20,000 ",,,50%,40%,100%," 141,935 ",0.85
2026-08-25,1899-7315,바둑TV,식사지원 예진," 131,450 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 131,450 ",1.83
2026-08-25,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-25,2102-4590,발신,-, - , - , 4 , 3 ,,,,,75%,0%,0%, - ,0.00
