상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-04,1899-0218,EBS,식사지원 지영이," 1,453,789 ", 3 , 2 , 2 , 2 ," 60,000 ",,,100%,67%,100%," 726,895 ",0.50
2026-06-04,1899-0219,SPOTV,식사지원 지영이," 81,915 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-0519,SPOTV2,식사지원 지영이," 122,872 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-0762,JTBC4,식사지원 은영이 ver2," 282,771 ", 9 , 2 , 1 , 1 ," 20,000 ",,,50%,22%,100%," 141,386 ",0.85
2026-06-04,1899-7325,JTBC4,식사지원 사랑이," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-2887,JTBC4,한아이 세아ver2," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-7315,JTBC4,뇌병변 지혜ver2," 157,095 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 157,095 ",1.53
2026-06-04,1899-0263,JTBC4,이유식 안부," 157,095 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 157,095 ",1.53
2026-06-04,1899-7319,JTBC4,식사지원 준우_메인," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-7316,JTBC4,식사지원 준우_셰프," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-3569,JTBC4,식사지원 준우_아동," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-3854,JTBC4,식사지원 준우_할머니," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 , 1 ,, 1 ," 10,000 ",,,0%,50%,0%, - ,0.00
2026-06-04,1899-0776,라이프타임,가족돌봄 지수ver2," 318,246 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-04,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 2 , 2 , 1 ," 10,000 ",,,100%,25%,50%," 91,667 ",0.65
2026-06-04,1899-7317,빌리어즈TV,식사지원 지영이," 256,667 ", 4 , 2 , 2 ,,, 1 ," 20,000 ",100%,50%,0%," 128,333 ",0.00
2026-06-04,-,기타 TV채널,-, - , - , 2 ,,,, 1 ," 20,000 ",0%,0%,0%, - ,0.00
2026-06-04,2102-4590,발신,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
