상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-07,1899-0218,EBS,식사지원 은영이ver2," 1,012,000 ", 3 , 14 , 8 , 5 ," 120,000 ",,,57%,467%,63%," 72,286 ",1.42
2026-04-07,1899-0219,SPOTV,식사지원 지영이," 177,419 ", 3 , 1 ,,,,,,0%,33%,0%," 177,419 ",0.00
2026-04-07,1899-0519,SPOTV2,식사지원 사랑이," 171,875 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-0762,JTBC4,식사지원 은영이ver2," 265,307 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-7318,JTBC4,가족돌봄 지수," 265,307 ", 8 , 3 , 3 , 1 ," 20,000 ",,,100%,38%,33%," 88,436 ",0.90
2026-04-07,1899-7319,JTBC4,가족돌봄 선우," 198,980 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-7325,JTBC4,식사지원 사랑이," 198,980 ", 6 , 2 , 2 , 1 ," 30,000 ",,,100%,33%,50%," 99,490 ",1.81
2026-04-07,1899-7316,JTBC4,식사지원 준우_셰프," 198,980 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-0739,JTBC4,뇌병변 무준이ver2," 198,980 ", 6 , 2 , 2 , 1 ," 20,000 ",,,100%,33%,50%," 99,490 ",1.21
2026-04-07,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-0776,라이프타임,가족돌봄 지수ver2," 183,588 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-7314,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-07,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 4 , 4 , 3 ," 100,000 ",,,100%,50%,75%," 45,833 ",6.55
2026-04-07,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-04-07,2102-4590,발신,-, - , - , 4 , 1 ,,,,,25%,0%,0%, - ,0.00
