상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-29,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 2 , 1 , 1 ," 25,000 ",,,50%,40%,100%," 141,935 ",1.06
2026-08-29,1899-7315,바둑TV,식사지원 예진," 179,250 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 179,250 ",0.00
2026-08-29,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-29,2102-4590,발신,-, - , - , 6 , 4 ,,,,,67%,0%,0%, - ,0.00
2026-08-30,1899-0218,EBS,식사지원 예진," 819,463 ", 2 , 1 , 1 , 1 ," 30,000 ",,,100%,50%,100%," 819,463 ",0.44
2026-08-30,1899-0219,SPOTV,신장질환 세나," 53,472 ", 1 , 3 , 3 , 2 ," 40,000 ",,,100%,300%,67%," 17,824 ",8.98
2026-08-30,1899-0519,SPOTV2,신장질환 세나," 106,944 ", 2 , 4 , 4 , 1 ," 25,000 ",,,100%,200%,25%," 26,736 ",2.81
2026-08-30,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 , 1 , 1 , 1 ," 20,000 ",,,100%,33%,100%, - ,0.00
2026-08-30,1899-0263,JTBC4,이유식 안부," 214,775 ", 7 , 1 , 1 , 2 ," 50,000 ",,,100%,14%,200%," 214,775 ",2.79
2026-08-30,1899-7319,JTBC4,식사지원 준우_메인," 122,729 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 122,729 ",0.00
2026-08-30,1899-3569,JTBC4,식사지원 준우_아동," 122,729 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-30,1899-7318,JTBC4,식사지원 예진," 276,139 ", 9 , 2 , 1 , 1 ," 20,000 ",,,50%,22%,100%," 138,070 ",0.87
2026-08-30,1899-7325,JTBC4,신장질환 세나," 214,775 ", 7 , 2 , 2 , 1 ," 20,000 ", 1 ," 20,000 ",100%,29%,50%," 107,388 ",1.12
2026-08-30,1899-0762,JTBC4,영유아 정훈," 214,775 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 214,775 ",1.12
2026-08-30,1899-7316,JTBC4,몽골구급차지원," 214,775 ", 7 , 1 , 1 ,,,,,100%,14%,0%," 214,775 ",0.00
2026-08-30,1899-7326,JTBC2 (SVC),신장질환 세나, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-30,1899-0776,라이프타임,식사지원 예진," 140,268 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-30,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%, - ,0.00
2026-08-30,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 1 ,, 1 ," 50,000 ",,,0%,13%,0%," 177,419 ",3.38
2026-08-30,1899-7317,빌리어즈TV,식사지원 예진," 145,588 ", 3 , 3 , 1 , 1 ," 20,000 ",,,33%,100%,100%," 48,529 ",1.65
2026-08-30,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-30,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-30,1899-7315,바둑TV,식사지원 예진," 179,250 ", 5 , 2 , 2 ,,,,,100%,40%,0%," 89,625 ",0.00
2026-08-30,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-30,2102-4590,발신,-, - , - , 1 , 1 ,,,,,100%,0%,0%, - ,0.00
