상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-05-22,1899-0218,EBS,식사지원 지영이," 1,422,242 ", 3 , 8 , 6 , 5 ," 100,000 ", 1 ," 20,000 ",75%,267%,83%," 177,780 ",0.84
2026-05-22,1899-0219,SPOTV,식사지원 지영이," 82,796 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-22,1899-0519,SPOTV2,식사지원 지영이," 81,915 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-22,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 , 1 ,,,,,,0%,50%,0%, - ,0.00
2026-05-22,1899-0762,JTBC4,식사지원 은영이 ver2," 281,709 ", 8 , 2 , 1 , - , - ,,,50%,25%,0%," 140,855 ",0.00
2026-05-22,1899-7318,JTBC4,가족돌봄 지수," 140,855 ", 4 , 1 , - , 1 ," 5,000 ",,,0%,25%,0%," 140,855 ",0.43
2026-05-22,1899-7316,JTBC4,가족돌봄 지수ver2," 246,496 ", 7 , 4 , 4 , 4 ," 100,000 ",,,100%,57%,100%," 61,624 ",4.87
2026-05-22,1899-7325,JTBC4,식사지원 사랑이," 246,496 ", 7 , 2 , 1 , - , - ,,,50%,29%,0%," 123,248 ",0.00
2026-05-22,1899-2887,JTBC4,한아이 세아ver2," 246,496 ", 7 , 2 , 2 , 1 ," 20,000 ",,,100%,29%,50%," 123,248 ",0.97
2026-05-22,1899-7315,JTBC4,뇌병변 지혜ver2," 246,496 ", 7 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-22,1899-7319,JTBC4,식사지원 준우_메인," 140,855 ", 4 , 2 , 2 , 2 ," 50,000 ",,,100%,50%,100%," 70,428 ",4.26
2026-05-22,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-22,1899-0776,라이프타임,가족돌봄 지수ver2," 107,093 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-22,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 7 , 2 , 2 , 1 ," 300,000 ",,,100%,29%,50%, - ,0.00
2026-05-22,1899-5186,시네마천국,식사지원 지영이," 177,419 ", 8 , 1 ,, 1 ," 30,000 ",,,0%,13%,0%," 177,419 ",2.03
2026-05-22,1899-0217,MBN PLUS,은영이 셀럽," 510,145 ", 6 , 1 , 1 , 1 ," 30,000 ",,,100%,17%,100%," 510,145 ",0.71
2026-05-22,1899-3569,채널액션,식사지원 지영이," 31,655 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-22,1899-7317,빌리어즈TV,식사지원 지영이," 314,286 ", 2 , 3 , 2 , 1 ," 30,000 ",,,67%,150%,50%," 104,762 ",1.15
2026-05-22,-,기타 TV채널,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
2026-05-22,2102-4590,발신,-, - , - , 2 , 2 ,,,,,100%,0%,0%, - ,0.00
2026-05-23,1899-0218,EBS,식사지원 지영이," 809,584 ", 2 , 3 , 3 , 1 ," 10,000 ",,,100%,150%,33%," 269,861 ",0.15
2026-05-23,1899-0219,SPOTV,식사지원 지영이," 41,398 ", 1 , 2 , 1 , 1 ," 20,000 ",,,50%,200%,100%," 20,699 ",5.80
2026-05-23,1899-0519,SPOTV2,식사지원 지영이," 81,915 ", 2 , 4 , 3 , 3 ," 100,000 ",,,75%,200%,100%," 20,479 ",14.65
2026-05-23,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 , 1 , 1 ,,,,,100%,50%,0%, - ,0.00
2026-05-23,1899-0762,JTBC4,식사지원 은영이 ver2," 280,240 ", 8 , 3 , 2 , 2 ," 45,000 ",,,67%,38%,100%," 93,413 ",1.93
2026-05-23,1899-7318,JTBC4,가족돌봄 지수," 140,120 ", 4 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-23,1899-7316,JTBC4,가족돌봄 지수ver2," 210,180 ", 6 , 3 , 2 , 2 ," 45,000 ",,,67%,50%,100%," 70,060 ",2.57
2026-05-23,1899-7325,JTBC4,식사지원 사랑이," 210,180 ", 6 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-23,1899-2887,JTBC4,한아이 세아ver2," 210,180 ", 6 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-23,1899-7315,JTBC4,뇌병변 지혜ver2," 210,180 ", 6 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-23,1899-7319,JTBC4,식사지원 준우_메인," 140,120 ", 4 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-23,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-05-23,1899-0776,라이프타임,가족돌봄 지수ver2," 290,682 ", 6 , 2 , 1 , 1 ," 30,000 ",,,50%,33%,100%," 145,341 ",1.24
2026-05-23,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-23,1899-5186,시네마천국,식사지원 지영이," 177,419 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-23,1899-0217,MBN PLUS,은영이 셀럽," 510,145 ", 6 , 3 , 1 , 1 ," 20,000 ",,,33%,50%,100%," 170,048 ",0.47
2026-05-23,1899-3569,채널액션,식사지원 지영이," 39,568 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-23,1899-7317,빌리어즈TV,식사지원 지영이," 314,286 ", 2 , 11 , 7 , 4 ," 90,000 ", 3 ," 170,000 ",64%,550%,57%," 28,571 ",3.44
2026-05-23,-,기타 TV채널,-, - , - , 1 ,, 1 ," 20,000 ",,,0%,0%,0%, - ,0.00
2026-05-23,2102-4590,발신,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
2026-05-24,1899-0218,EBS,식사지원 지영이," 809,584 ", 2 , 3 , 3 , 1 ," 30,000 ", 1 ," 20,000 ",100%,150%,33%," 269,861 ",0.44
2026-05-24,1899-0219,SPOTV,식사지원 지영이," 248,387 ", 6 , 5 , 4 , 1 ," 30,000 ", 1 ," 20,000 ",80%,83%,25%," 49,677 ",1.45
2026-05-24,1899-0519,SPOTV2,식사지원 지영이," 245,745 ", 6 , 7 , 7 , 3 ," 80,000 ", 1 ," 20,000 ",100%,117%,43%," 35,106 ",3.91
2026-05-24,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-24,1899-0762,JTBC4,식사지원 은영이 ver2," 348,293 ", 9 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-05-24,1899-7318,JTBC4,가족돌봄 지수," 193,496 ", 5 , - , - , - , - ,,,0%,0%,0%, - ,0.00
