상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-27,1899-0218,EBS,식사지원 예진," 1,439,597 ", 3 , 12 , 10 , 5 ," 120,000 ",,,83%,400%,50%," 119,966 ",1.00
2026-08-27,1899-0219,SPOTV, 신장질환 세나," 106,944 ", 2 , 1 , 1 ,,, 1 ," 10,000 ",100%,50%,0%," 106,944 ",0.00
2026-08-27,1899-0519,SPOTV2, 신장질환 세나," 106,944 ", 2 , 3 , 3 , 1 ," 30,000 ", 2 ," 110,000 ",100%,150%,33%," 35,648 ",3.37
2026-08-27,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-0263,JTBC4,이유식 안부," 184,849 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 184,849 ",1.30
2026-08-27,1899-7319,JTBC4,식사지원 준우_메인," 132,035 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-3569,JTBC4,식사지원 준우_아동," 132,035 ", 5 , 3 , 2 , 1 ," 20,000 ",,,67%,60%,50%," 44,012 ",1.82
2026-08-27,1899-7318,JTBC4,식사지원 예진," 237,664 ", 9 , 9 , 8 , 3 ," 75,000 ",,,89%,100%,38%," 26,407 ",3.79
2026-08-27,1899-7325,JTBC4,신장질환 세나," 184,849 ", 7 , 2 , 1 ,,,,,50%,29%,0%," 92,425 ",0.00
2026-08-27,1899-0762,JTBC4,영유아 정훈," 184,849 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-7316,JTBC4,몽골구급차지원," 184,849 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-7326,JTBC2 (SVC),신장질환 세나, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-0776,라이프타임,식사지원 예진," 214,094 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 1 , 1 , 1 ," 30,000 ",,,100%,13%,100%," 177,419 ",2.03
2026-08-27,1899-7317,빌리어즈TV,식사지원 예진," 291,176 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 2 , 1 , 1 ," 30,000 ", 1 ," 20,000 ",50%,50%,100%," 177,419 ",1.01
2026-08-27,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 5 , 4 , 1 ," 30,000 ", 1 ," 20,000 ",80%,100%,25%," 56,774 ",1.27
2026-08-27,1899-7315,바둑TV,식사지원 예진," 149,375 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 149,375 ",0.00
2026-08-27,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-27,2102-4590,발신,-, - , - , 3 , 3 ,,,,,100%,0%,0%, - ,0.00
