상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-22,1899-0218,EBS,이유식 안부," 1,453,789 ", 3 , 4 , 3 , 1 ," 20,000 ",,,75%,133%,33%," 363,447 ",0.17
2026-06-22,1899-0219,SPOTV,식사지원 사랑이," 327,660 ", 8 , 1 ,,,,,,0%,13%,0%," 327,660 ",0.00
2026-06-22,1899-0519,SPOTV2,식사지원 사랑이," 286,702 ", 7 , 3 , 3 , 1 ," 25,000 ",,,100%,43%,33%," 95,567 ",1.05
2026-06-22,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-7325,JTBC4,식사지원 사랑이," 161,951 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-2887,JTBC4,한아이 세아ver2," 161,951 ", 6 , 1 , 1 , 1 ," 50,000 ",,,100%,17%,100%," 161,951 ",3.70
2026-06-22,1899-7315,JTBC4,뇌병변 지혜ver2," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-0263,JTBC4,이유식 안부," 215,935 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-7319,JTBC4,식사지원 준우_메인," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-7316,JTBC4,식사지원 준우_셰프," 107,967 ", 4 , 2 , 2 , 1 ," 20,000 ",,,100%,50%,50%," 53,984 ",2.22
2026-06-22,1899-3569,JTBC4,식사지원 준우_아동," 107,967 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 107,967 ",0.00
2026-06-22,1899-3854,JTBC4,식사지원 준우_할머니," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-0776,라이프타임,이유식 안부," 108,669 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,1899-5186,시네마천국,한아이 세아ver2," 183,333 ", 8 , 1 , 1 ,,,,,100%,13%,0%," 183,333 ",0.00
2026-06-22,1899-7317,빌리어즈TV,식사지원 사랑이," 256,667 ", 4 , 1 ,, 1 ," 20,000 ",,,0%,25%,0%," 256,667 ",0.94
2026-06-22,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-22,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
