상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-08,1899-0218,EBS,식사지원 지영이," 1,453,789 ", 3 , 7 , 7 , 2 ," 40,000 ", 1 ," 20,000 ",100%,233%,29%," 207,684 ",0.33
2026-06-08,1899-0219,SPOTV,식사지원 지영이," 327,660 ", 8 , 2 , 1 ,,,,,50%,25%,0%," 163,830 ",0.00
2026-06-08,1899-0519,SPOTV2,식사지원 지영이," 286,702 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 286,702 ",0.84
2026-06-08,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 , 1 , 1 ,,,,,100%,50%,0%, - ,0.00
2026-06-08,1899-7325,JTBC4,식사지원 사랑이," 161,951 ", 6 , 2 , 2 , 2 ," 50,000 ",,,100%,33%,100%," 80,976 ",3.70
2026-06-08,1899-2887,JTBC4,한아이 세아ver2," 161,951 ", 6 , 2 , 2 , 1 ," 50,000 ",,,100%,33%,50%," 80,976 ",3.70
2026-06-08,1899-7315,JTBC4,뇌병변 지혜ver2," 107,967 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 107,967 ",0.00
2026-06-08,1899-0263,JTBC4,이유식 안부," 215,935 ", 8 , 4 , 4 , 3 ," 60,000 ", 1 ," 20,000 ",100%,50%,75%," 53,984 ",3.33
2026-06-08,1899-7319,JTBC4,식사지원 준우_메인," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-08,1899-7316,JTBC4,식사지원 준우_셰프," 107,967 ", 4 , 2 , 1 , 1 ," 20,000 ",,,50%,50%,100%," 53,984 ",2.22
2026-06-08,1899-3569,JTBC4,식사지원 준우_아동," 107,967 ", 4 , 1 ,,,, 1 ," 20,000 ",0%,25%,0%," 107,967 ",0.00
2026-06-08,1899-3854,JTBC4,식사지원 준우_할머니," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-08,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-08,1899-0776,라이프타임,가족돌봄 지수ver2," 357,056 ", 7 , 1 ,,,, 2 ," 50,000 ",0%,14%,0%," 357,056 ",0.00
2026-06-08,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 , 2 , 1 , 1 ," 20,000 ",,,50%,25%,100%, - ,0.00
2026-06-08,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 1 ,, 2 ," 70,000 ",,,0%,13%,0%," 183,333 ",4.58
2026-06-08,1899-7317,빌리어즈TV,식사지원 지영이," 256,667 ", 2 , 2 , 2 , 2 ," 50,000 ",,,100%,100%,100%," 128,333 ",2.34
2026-06-08,-,기타 TV채널,-, - , - , 1 , 1 ,,,,,100%,0%,0%, - ,0.00
2026-06-08,2102-4590,발신,-, - , - , 9 , 4 ,,,,,44%,0%,0%, - ,0.00
