상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-24,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 11 , 8 , 6 ," 130,000 ", 1 ," 100,000 ",73%,367%,75%," 130,000 ",1.09
2026-04-24,1899-0219,SPOTV,식사지원 지영이," 118,280 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-24,1899-0519,SPOTV2,식사지원 지영이," 171,875 ", 4 , 1 , 1 , 1 ," 30,000 ",,,100%,25%,100%," 171,875 ",2.09
2026-04-24,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-24,1899-0762,JTBC4,식사지원 은영이ver2," 368,554 ", 10 , 1 , 1 ,,,,,100%,10%,0%," 368,554 ",0.00
2026-04-24,1899-7318,JTBC4,가족돌봄 지수," 368,554 ", 10 , 6 , 6 , 3 ," 80,000 ",,,100%,60%,50%," 61,426 ",2.60
2026-04-24,1899-7316,JTBC4, 가족돌봄 지수ver2," 184,277 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 184,277 ",0.00
2026-04-24,1899-7325,JTBC4,식사지원 사랑이," 368,554 ", 10 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-24,1899-2887,JTBC4,한아이 세아ver2," 276,416 ", 8 , 1 , 1 , 1 ," 50,000 ",,,,,,,
2026-04-24,1899-0739,JTBC4,뇌병변 무준이ver2," 276,416 ", 8 , 2 , 2 , 1 ," 20,000 ", 1 ," 20,000 ",100%,25%,50%," 138,208 ",0.87
2026-04-24,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-24,1899-0776,라이프타임,가족돌봄 지수ver2," 145,341 ", 4 , 2 , 1 ,,,,,50%,50%,0%," 72,670 ",0.00
2026-04-24,1899-7314,히스토리 (SVC),식사지원 지영이, - , 6 , 1 ,,,,,,0%,17%,0%, - ,0.00
2026-04-24,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 2 , 2 , 1 ," 20,000 ",,,100%,25%,50%," 91,667 ",1.31
2026-04-24,1899-0217,MBN PLUS,은영이 셀럽," 687,500 ", 7 , 2 , 2 , 2 ," 50,000 ",,,,,,,
2026-04-24,-,기타 TV채널,-, - , - , 3 ,,,, 1 ," 20,000 ",0%,0%,0%, - ,0.00
2026-04-24,2102-4590,발신,-, - , - , 6 , 3 ,,,,,50%,0%,0%, - ,0.00
2026-04-25,1899-0218,EBS,식사지원 은영이ver2," 814,000 ", 2 , 2 , 2 , 1 ," 20,000 ",,,100%,100%,50%," 407,000 ",0.29
2026-04-25,1899-0219,SPOTV,식사지원 지영이," 177,419 ", 3 , 1 , 1 ,,,,,100%,33%,0%," 177,419 ",0.00
2026-04-25,1899-0519,SPOTV2,식사지원 지영이," 128,906 ", 3 , 2 , 2 ,,,,,100%,67%,0%," 64,453 ",0.00
2026-04-25,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-25,1899-0762,JTBC4,식사지원 은영이ver2," 313,663 ", 8 , 1 , 1 , 1 ," 20,000 ",,,100%,13%,100%," 313,663 ",0.77
2026-04-25,1899-7318,JTBC4,가족돌봄 지수," 313,663 ", 8 , 1 , 1 ,,,,,100%,13%,0%," 313,663 ",0.00
