상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-12,1899-0218,EBS,식사지원 예진," 1,018,792 ", 3 , 2 , 2 , 2 ," 40,000 ",,,100%,67%,100%," 509,396 ",0.47
2026-08-12,1899-0219,SPOTV, 신장질환 세나," 106,944 ", 2 , 1 , 1 , 1 ," 30,000 ",,,100%,50%,100%," 106,944 ",3.37
2026-08-12,1899-0519,SPOTV2, 신장질환 세나," 106,944 ", 2 , 2 , 1 ,,, 1 ," 20,000 ",50%,100%,0%," 53,472 ",0.00
2026-08-12,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,1899-0263,JTBC4,이유식 안부," 253,292 ", 10 , 2 ,,,,,,0%,20%,0%," 126,646 ",0.00
2026-08-12,1899-7319,JTBC4,식사지원 준우_메인," 126,646 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,1899-3569,JTBC4,식사지원 준우_아동," 202,634 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,1899-7318,JTBC4,식사지원 예진," 303,951 ", 12 , 1 , 1 ,,,,,100%,8%,0%," 303,951 ",0.00
2026-08-12,1899-7325,JTBC4,신장질환 세나," 177,305 ", 7 , 3 , 1 ,,,,,33%,43%,0%," 59,102 ",0.00
2026-08-12,1899-0795,JTBC4,엄마의 마음," 177,305 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,1899-7326,JTBC2 (SVC),신장질환 세나, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,1899-0776,라이프타임,이유식 안부," 169,799 ", 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%," 169,799 ",1.41
2026-08-12,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 4 , 2 ,,, 1 ," 30,000 ",50%,50%,0%," 44,355 ",0.00
2026-08-12,1899-7317,빌리어즈TV,식사지원 예진," 194,118 ", 2 , 1 ,, 1 ," 20,000 ",,,0%,50%,0%," 194,118 ",1.24
2026-08-12,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 5 , 4 , 3 ," 70,000 ",,,80%,125%,75%," 70,968 ",2.37
2026-08-12,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 3 , 1 ,,, 1 ," 20,000 ",33%,60%,0%," 94,624 ",0.00
2026-08-12,1899-7315,바둑TV,식사지원 예진," 194,188 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 194,188 ",1.24
2026-08-12,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-12,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
