상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-09-18,1899-0218,EBS,식사지원 예진," 1,500,954 ", 3 , 8 , 7 , 5 ," 140,000 ", 1 ," 20,000 ",88%,267%,71%," 187,619 ",1.12
2026-09-18,1899-0219,SPOTV,신장질환 세나," 192,500 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-0519,SPOTV2,이유식 안부," 202,632 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-0263,JTBC4,이유식 안부," 98,421 ", 3 , 1 ,, 1 ," 30,000 ",,,0%,33%,0%," 98,421 ",3.66
2026-09-18,1899-7319,JTBC4,식사지원 준우_메인," 229,649 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-7318,JTBC4,식사지원 예진," 164,035 ", 5 , 1 ,,,,,,0%,20%,0%," 164,035 ",0.00
2026-09-18,1899-7325,JTBC4,신장질환 세나," 229,649 ", 7 , 2 , 2 , 2 ," 40,000 ",,,100%,29%,100%," 114,825 ",2.09
2026-09-18,1899-0762,JTBC4,영유아 정훈," 164,035 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-7316,JTBC4,네팔 긴급구호," 229,649 ", 7 , 2 , 1 ,,,,,50%,29%,0%," 114,825 ",0.00
2026-09-18,1899-7326,JTBC2 (SVC),영유아 정훈, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-0795,JTBC SPORTS (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-18,1899-0776,라이프타임,신장질환 세나," 89,310 ", 4 , 1 , 1 ,,, 1 ," 20,000 ",100%,25%,0%," 89,310 ",0.00
2026-09-18,1899-7314,히스토리 (SVC),식사지원 예진, - , 5 , 1 , 1 , 1 ," 25,000 ",,,100%,20%,100%, - ,0.00
2026-09-18,1899-5186,시네마천국_국내,식사지원 예진," 135,955 ", 6 , 3 , 2 , 2 ," 50,000 ",,,67%,50%,100%," 45,318 ",4.41
2026-09-18,1899-7317,빌리어즈TV,식사지원 예진," 203,077 ", 2 , 10 , 7 , 3 ," 70,000 ", 1 ," 20,000 ",70%,500%,43%," 20,308 ",4.14
2026-09-18,1899-0739,채널S플러스,식사지원 예진," 366,667 ", 4 , 2 , 2 , 2 ," 50,000 ",,,100%,50%,100%," 183,333 ",1.64
2026-09-18,1899-0217,엠플렉스,식사지원 예진," 366,667 ", 5 , 2 , 2 , 1 ," 20,000 ",,,100%,40%,50%," 183,333 ",0.65
