상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-26,1899-0218,EBS,이유식 안부," 1,453,789 ", 3 , 4 , 4 , 1 ," 20,000 ", 2 ," 45,000 ",100%,133%,25%," 363,447 ",0.17
2026-06-26,1899-0219,SPOTV,식사지원 사랑이," 81,915 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-0519,SPOTV2,식사지원 사랑이," 122,872 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 3 , 3 , 2 , 1 ," 30,000 ",,,67%,100%,50%, - ,0.00
2026-06-26,1899-7325,JTBC4,식사지원 사랑이," 233,929 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-2887,JTBC4,한아이 세아ver2," 233,929 ", 6 , 2 , 1 ,,,,,50%,33%,0%," 116,965 ",0.00
2026-06-26,1899-7315,JTBC4,뇌병변 지혜ver2," 155,953 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-0263,JTBC4,이유식 안부," 311,904 ", 7 , 2 , 2 , 1 ," 20,000 ",,,100%,29%,50%," 155,952 ",0.77
2026-06-26,1899-7319,JTBC4,식사지원 준우_메인," 155,953 ", 4 , 1 , 1 , 1 ," 30,000 ",,,100%,25%,100%," 155,953 ",2.31
2026-06-26,1899-7316,JTBC4,식사지원 준우_셰프," 155,953 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 155,953 ",0.00
2026-06-26,1899-3569,JTBC4,식사지원 준우_아동," 155,953 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-3854,JTBC4,식사지원 준우_할머니," 155,953 ", 4 , 1 ,, 1 ," 10,000 ",,,0%,25%,0%," 155,953 ",0.77
2026-06-26,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-0776,라이프타임,이유식 안부," 108,669 ", 3 , 2 , 1 ,,,,,50%,67%,0%," 54,335 ",0.00
2026-06-26,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-5186,시네마천국,한아이 세아ver2," 183,333 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-26,1899-7317,빌리어즈TV,식사지원 사랑이," 256,667 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 256,667 ",0.00
2026-06-26,-,기타 TV채널,-, - , - , 1 ,, 1 ," 20,000 ",,,0%,0%,0%, - ,0.00
2026-06-26,2102-4590,발신,-, - , - , 7 , 3 ,,,,,43%,0%,0%, - ,0.00
2026-06-27,1899-0218,EBS,이유식 안부," 827,542 ", 2 , 4 , 2 , 2 ," 55,000 ",,,50%,200%,100%," 206,885 ",0.80
2026-06-27,1899-0219,SPOTV,식사지원 사랑이," 122,872 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-0519,SPOTV2,식사지원 사랑이," 40,957 ", 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-7325,JTBC4,식사지원 사랑이," 184,944 ", 5 , 1 , 1 , 1 ," 30,000 ",,,100%,20%,100%," 184,944 ",1.95
2026-06-27,1899-2887,JTBC4,한아이 세아ver2," 184,944 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-7315,JTBC4,뇌병변 지혜ver2," 123,296 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-0263,JTBC4,이유식 안부," 246,592 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-7319,JTBC4,식사지원 준우_메인," 123,296 ", 3 , 2 , 2 , 2 ," 50,000 ",,,100%,67%,100%," 61,648 ",4.87
2026-06-27,1899-7316,JTBC4,식사지원 준우_셰프," 123,296 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-3569,JTBC4,식사지원 준우_아동," 123,296 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-3854,JTBC4,식사지원 준우_할머니," 123,296 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-0776,라이프타임,이유식 안부," 279,435 ", 6 , 2 , 1 , 1 ," 20,000 ",,,50%,33%,100%," 139,718 ",0.86
2026-06-27,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 10 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,1899-5186,시네마천국,한아이 세아ver2," 183,333 ", 8 , 2 , 2 , 1 ," 20,000 ",,,100%,25%,50%," 91,667 ",1.31
2026-06-27,1899-7317,빌리어즈TV,식사지원 사랑이," 256,667 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-27,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-06-27,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-28,1899-0218,EBS,이유식 안부," 827,542 ", 2 , 1 , 1 ,,,,,100%,50%,0%," 827,542 ",0.00
2026-06-28,1899-0219,SPOTV,식사지원 사랑이," 81,915 ", 2 , 2 , 2 , 2 ," 40,000 ",,,100%,100%,100%," 40,957 ",5.86
2026-06-28,1899-0519,SPOTV2,식사지원 사랑이," 40,957 ", 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-28,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-28,1899-7325,JTBC4,식사지원 사랑이," 242,926 ", 6 , 1 , 1 ,,, 1 ," 20,000 ",100%,17%,0%," 242,926 ",0.00
2026-06-28,1899-2887,JTBC4,한아이 세아ver2," 242,926 ", 6 , 2 ,,,,,,0%,33%,0%," 121,463 ",0.00
2026-06-28,1899-7315,JTBC4,뇌병변 지혜ver2," 161,951 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-28,1899-0263,JTBC4,이유식 안부," 323,902 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-28,1899-7319,JTBC4,식사지원 준우_메인," 161,951 ", 4 , 1 ,,,,,,0%,25%,0%," 161,951 ",0.00
