상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-05,1899-0218,EBS,식사지원 지영이," 1,453,789 ", 3 , 7 , 4 , 4 ," 80,000 ",,,57%,233%,100%," 207,684 ",0.66
2026-06-05,1899-0219,SPOTV,식사지원 지영이," 81,915 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-0519,SPOTV2,식사지원 지영이," 122,872 ", 3 , 1 , 1 ,,,,,100%,33%,0%," 122,872 ",0.00
2026-06-05,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 , 2 , 1 ,,,,,50%,67%,0%, - ,0.00
2026-06-05,1899-0762,JTBC4,식사지원 은영이 ver2," 342,335 ", 9 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-7325,JTBC4,식사지원 사랑이," 152,149 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-2887,JTBC4,한아이 세아ver2," 152,149 ", 4 , 1 ,,,,,,0%,25%,0%," 152,149 ",0.00
2026-06-05,1899-7315,JTBC4,뇌병변 지혜ver2," 152,149 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-0263,JTBC4,이유식 안부," 152,149 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-7319,JTBC4,식사지원 준우_메인," 152,149 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 152,149 ",0.00
2026-06-05,1899-7316,JTBC4,식사지원 준우_셰프," 152,149 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-3569,JTBC4,식사지원 준우_아동," 152,149 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 152,149 ",0.00
2026-06-05,1899-3854,JTBC4,식사지원 준우_할머니," 152,149 ", 4 , 1 , 1 , 1 ," 30,000 ",,,100%,25%,100%," 152,149 ",2.37
2026-06-05,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,1899-0776,라이프타임,가족돌봄 지수ver2," 341,532 ", 7 , 1 , 1 ,,,,,100%,14%,0%," 341,532 ",0.00
2026-06-05,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 , 1 , 1 , 1 ," 20,000 ",,,100%,13%,100%, - ,0.00
2026-06-05,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 2 ,, 1 ," 50,000 ",,,0%,25%,0%," 91,667 ",3.27
2026-06-05,1899-7317,빌리어즈TV,식사지원 지영이," 256,667 ", 2 , 5 , 4 ,,,,,80%,250%,0%," 51,333 ",0.00
2026-06-05,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-05,2102-4590,발신,-, - , - , 1 , 1 ,,,,,100%,0%,0%, - ,0.00
2026-06-06,1899-0218,EBS,식사지원 지영이," 626,248 ", 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-0219,SPOTV,식사지원 지영이," 122,872 ", 3 , 1 , 1 ,,,,,100%,33%,0%," 122,872 ",0.00
2026-06-06,1899-0519,SPOTV2,식사지원 지영이," 40,957 ", 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-0762,JTBC4,식사지원 은영이 ver2," 246,592 ", 8 , 1 , 1 , 1 ," 30,000 ",,,100%,13%,100%," 246,592 ",1.46
2026-06-06,1899-7325,JTBC4,식사지원 사랑이," 123,296 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-2887,JTBC4,한아이 세아ver2," 123,296 ", 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%," 123,296 ",1.95
2026-06-06,1899-7315,JTBC4,뇌병변 지혜ver2," 123,296 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-0263,JTBC4,이유식 안부," 123,296 ", 4 , 1 , 1 , 1 ," 30,000 ",,,100%,25%,100%," 123,296 ",2.92
2026-06-06,1899-7319,JTBC4,식사지원 준우_메인," 123,296 ", 4 , 1 ,,,,,,0%,25%,0%," 123,296 ",0.00
2026-06-06,1899-7316,JTBC4,식사지원 준우_셰프," 123,296 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-3569,JTBC4,식사지원 준우_아동," 123,296 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-3854,JTBC4,식사지원 준우_할머니," 123,296 ", 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%," 123,296 ",1.95
2026-06-06,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,1899-0776,라이프타임,가족돌봄 지수ver2," 426,915 ", 9 , 1 ,,,,,,0%,11%,0%," 426,915 ",0.00
2026-06-06,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 10 , 2 , 1 ,,, 1 ," 20,000 ",50%,20%,0%, - ,0.00
2026-06-06,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 1 ,,,, 1 ," 20,000 ",0%,13%,0%," 183,333 ",0.00
2026-06-06,1899-7317,빌리어즈TV,식사지원 지영이," 256,667 ", 2 , 3 , 2 , 3 ," 40,000 ",,,67%,150%,150%," 85,556 ",1.87
2026-06-06,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-06,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,1899-0218,EBS,식사지원 지영이," 626,248 ", 1 , 2 , 1 ,,,,,50%,200%,0%," 313,124 ",0.00
2026-06-07,1899-0219,SPOTV,식사지원 지영이," 81,915 ", 2 , 1 ,, 1 ," 30,000 ",,,0%,50%,0%," 81,915 ",4.39
2026-06-07,1899-0519,SPOTV2,식사지원 지영이," 40,957 ", 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,1899-7325,JTBC4,식사지원 사랑이," 236,178 ", 7 , 1 , 1 , 1 ," 30,000 ",,,100%,14%,100%," 236,178 ",1.52
2026-06-07,1899-2887,JTBC4,한아이 세아ver2," 236,178 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 236,178 ",1.02
2026-06-07,1899-7315,JTBC4,뇌병변 지혜ver2," 168,699 ", 5 , 1 , 1 , 1 ," 30,000 ",,,100%,20%,100%," 168,699 ",2.13
2026-06-07,1899-0263,JTBC4,이유식 안부," 303,658 ", 9 , 3 , 3 , 1 ," 60,000 ",,,100%,33%,33%," 101,219 ",2.37
2026-06-07,1899-7319,JTBC4,식사지원 준우_메인," 168,699 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,1899-7316,JTBC4,식사지원 준우_셰프," 168,699 ", 5 , 2 , 2 , 1 ," 20,000 ",,,100%,40%,50%," 84,350 ",1.42
2026-06-07,1899-3569,JTBC4,식사지원 준우_아동," 168,699 ", 5 , 1 , 1 , 1 ," 40,000 ",,,100%,20%,100%," 168,699 ",2.85
2026-06-07,1899-3854,JTBC4,식사지원 준우_할머니," 168,699 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 168,699 ",0.00
2026-06-07,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,1899-0776,라이프타임,가족돌봄 지수ver2," 349,294 ", 8 , 6 , 4 , 2 ," 30,000 ",,,67%,75%,50%," 58,216 ",1.03
2026-06-07,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 10 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 6 , 5 , 1 ," 30,000 ", 1 ," 5,000 ",83%,75%,20%," 30,556 ",1.96
2026-06-07,1899-7317,빌리어즈TV,식사지원 지영이," 256,667 ", 2 , 1 ,, 1 ," 30,000 ",,,0%,50%,0%," 256,667 ",1.40
2026-06-07,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-07,2102-4590,발신,-, - , - , 4 , 3 ,,,,,75%,0%,0%, - ,0.00
