상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-15,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 3 , 2 , 1 ," 30,000 ",,,67%,100%,50%," 476,667 ",0.25
2026-04-15,1899-0219,SPOTV,식사지원 지영이," 118,280 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-0519,SPOTV2,식사지원 사랑이," 171,875 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-0762,JTBC4,식사지원 은영이ver2," 350,609 ", 10 , 6 , 3 , 2 ," 50,000 ",,,50%,60%,67%," 58,435 ",1.71
2026-04-15,1899-7318,JTBC4,가족돌봄 지수," 350,609 ", 10 , 3 , 2 , 3 ," 70,000 ",,,67%,30%,150%," 116,870 ",2.40
2026-04-15,1899-7319,JTBC4,가족돌봄 선우," 245,426 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-7325,JTBC4,식사지원 사랑이," 280,487 ", 8 , 4 , 3 , 1 ," 20,000 ", 1 ," 50,000 ",75%,50%,33%," 70,122 ",0.86
2026-04-15,1899-7316,JTBC4,식사지원 준우_셰프," 175,305 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-2887,JTBC4,한아이 세아ver2," 175,305 ", 5 , 1 ,,,,,,,,,,
2026-04-15,1899-0739,JTBC4,뇌병변 무준이ver2," 245,426 ", 7 , 2 , 2 , 1 ," 30,000 ",,,100%,29%,50%," 122,713 ",1.47
2026-04-15,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-0776,라이프타임,가족돌봄 지수ver2," 175,939 ", 4 , 5 , 5 , 2 ," 40,000 ",,,100%,125%,40%," 35,188 ",2.73
2026-04-15,1899-7314,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 4 , 4 , 2 ," 40,000 ", 2 ," 80,000 ",100%,50%,50%," 45,833 ",2.62
2026-04-15,1899-0217,MBN PLUS,은영이 셀럽," 687,500 ", 7 , 2 , 1 , 1 ," 30,000 ",,,,,,,
2026-04-15,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-04-15,2102-4590,발신,-, - , - , 2 , 2 ,,,,,100%,0%,0%, - ,0.00
