상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-07-13,1899-0218,EBS,식사지원 예진," 1,456,481 ", 3 , 6 , 5 , 4 ," 90,000 ", 1 ," 20,000 ",83%,200%,80%," 242,747 ",0.74
2026-07-13,1899-0219,SPOTV,식사지원 예진," 416,216 ", 8 , 1 , 1 , 1 ," 20,000 ",,,100%,13%,100%," 416,216 ",0.58
2026-07-13,1899-0519,SPOTV2,식사지원 예진," 364,189 ", 7 , 1 , 1 , 1 ," 30,000 ",,,100%,14%,100%," 364,189 ",0.99
2026-07-13,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 , 4 , 2 , 1 ," 10,000 ",,,50%,133%,50%, - ,0.00
2026-07-13,1899-2887,JTBC4,한아이 세아ver2," 213,301 ", 8 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-07-13,1899-0263,JTBC4,이유식 안부," 293,289 ", 11 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-07-13,1899-3569,JTBC4,식사지원 준우_아동," 159,976 ", 6 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-07-13,1899-7318,JTBC4,식사지원 예진," 293,289 ", 11 , 1 , 1 , 1 ," 30,000 ",,,100%,9%,100%," 293,289 ",1.23
2026-07-13,1899-0795,JTBC4,모잠비크 요나," 159,976 ", 6 , - , - , - , - ,,,0%,0%,0%, - ,0.00
2026-07-13,1899-7326,JTBC2 (SVC),모잠비크 요나, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-07-13,1899-0776,라이프타임,이유식 안부," 249,666 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 249,666 ",0.96
2026-07-13,1899-7314,히스토리 (SVC),한아이 세아ver2, - , 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%, - ,0.00
2026-07-13,1899-5186,시네마천국,한아이 세아ver2," 177,419 ", 8 , 1 ,,,,,,0%,13%,0%," 177,419 ",0.00
2026-07-13,1899-7317,빌리어즈TV,한아이 세아ver2," 283,871 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-07-13,1899-0739,채널S플러스,식사지원 예진," 392,857 ", 4 ,,, 1 ," 30,000 ",,,0%,0%,0%, - ,0.92
2026-07-13,-,기타 TV채널,-, - , - , 1 , 1 ,,,,,100%,0%,0%, - ,0.00
2026-07-13,2102-4590,발신,-, - , - , 2 ,,,,,,0%,0%,0%, - ,0.00
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
