상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-23,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 5 , 3 , 2 ," 40,000 ",,,60%,167%,67%," 286,000 ",0.34
2026-04-23,1899-0219,SPOTV,식사지원 지영이," 177,419 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-23,1899-0519,SPOTV2,식사지원 지영이," 171,875 ", 4 , 1 ,,,,,,0%,25%,0%," 171,875 ",0.00
2026-04-23,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-23,1899-0762,JTBC4,식사지원 은영이ver2," 365,172 ", 10 , 4 , 2 , 2 ," 50,000 ", 1 ," 20,000 ",50%,40%,100%," 91,293 ",1.64
2026-04-23,1899-7318,JTBC4,가족돌봄 지수," 365,172 ", 10 , 3 , 1 , 2 ," 80,000 ", - , - ,33%,30%,200%," 121,724 ",2.63
2026-04-23,1899-7316,JTBC4, 가족돌봄 지수ver2," 182,586 ", 5 , 1 , - , 1 ," 20,000 ", - , - ,0%,20%,0%," 182,586 ",1.31
2026-04-23,1899-7325,JTBC4,식사지원 사랑이," 365,172 ", 10 , 2 , - , - , - , - , - ,0%,20%,0%," 182,586 ",0.00
2026-04-23,1899-2887,JTBC4,한아이 세아ver2," 292,137 ", 8 , 2 , 2 , - , - , - , - ,,,,,
2026-04-23,1899-0739,JTBC4,뇌병변 무준이ver2," 292,137 ", 8 , 1 , - , - , - , - , - ,0%,13%,0%," 292,137 ",0.00
2026-04-23,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-23,1899-0776,라이프타임,가족돌봄 지수ver2," 244,784 ", 4 , 4 , 2 , 2 ," 40,000 ",,,50%,100%,100%," 61,196 ",1.96
2026-04-23,1899-7314,히스토리 (SVC),식사지원 지영이, - , 6 , 1 ,,,,,,0%,17%,0%, - ,0.00
2026-04-23,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 1 , 1 , 1 ," 20,000 ",,,100%,13%,100%," 183,333 ",1.31
2026-04-23,1899-0217,MBN PLUS,은영이 셀럽," 687,500 ", 7 , 6 , 5 , 1 ," 20,000 ", 2 ," 50,000 ",,,,,
2026-04-23,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-04-23,2102-4590,발신,-, - , - , 2 , 2 ,,,,,100%,0%,0%, - ,0.00
