상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-18,1899-0218,EBS,이유식 안부," 1,453,789 ", 3 , 5 , 3 , 3 ," 60,000 ", 1 ," 10,000 ",60%,167%,100%," 290,758 ",0.50
2026-06-18,1899-0219,SPOTV,식사지원 사랑이," 81,915 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-0519,SPOTV2,식사지원 사랑이," 122,872 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-7325,JTBC4,식사지원 사랑이," 219,933 ", 7 , 4 , 3 , 2 ," 50,000 ",,,75%,57%,67%," 54,983 ",2.73
2026-06-18,1899-2887,JTBC4,한아이 세아ver2," 219,933 ", 7 , 4 , 2 ,,,,,50%,57%,0%," 54,983 ",0.00
2026-06-18,1899-7315,JTBC4,뇌병변 지혜ver2," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-0263,JTBC4,이유식 안부," 314,190 ", 10 , 7 , 6 , 3 ," 60,000 ",,,86%,70%,50%," 44,884 ",2.29
2026-06-18,1899-7319,JTBC4,식사지원 준우_메인," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-7316,JTBC4,식사지원 준우_셰프," 157,095 ", 5 , 3 , 3 , 1 ," 30,000 ",,,100%,60%,33%," 52,365 ",2.29
2026-06-18,1899-3569,JTBC4,식사지원 준우_아동," 157,095 ", 5 , 1 , - , 1 ," 20,000 ",,,0%,20%,0%," 157,095 ",1.53
2026-06-18,1899-3854,JTBC4,식사지원 준우_할머니," 157,095 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-0776,라이프타임,이유식 안부," 108,669 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,1899-5186,시네마천국,한아이 세아ver2," 183,333 ", 8 , 1 ,,,,,,0%,13%,0%," 183,333 ",0.00
2026-06-18,1899-7317,빌리어즈TV,식사지원 사랑이," 256,667 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-18,2102-4590,발신,-, - , - , 3 , 3 ,,,,,100%,0%,0%, - ,0.00
