상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-29,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 9 , 5 , 3 ," 60,000 ",,,56%,300%,60%," 158,889 ",0.50
2026-04-29,1899-0219,SPOTV,식사지원 지영이," 118,280 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-29,1899-0519,SPOTV2,식사지원 지영이," 171,875 ", 4 , 2 , 1 , 1 ," 30,000 ",,,50%,50%,100%," 85,938 ",2.09
2026-04-29,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-29,1899-0762,JTBC4,식사지원 은영이ver2," 251,584 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 251,584 ",0.95
2026-04-29,1899-7318,JTBC4,가족돌봄 지수," 359,406 ", 10 , 1 , 1 , 1 ," 20,000 ",,,100%,10%,100%," 359,406 ",0.67
2026-04-29,1899-7316,JTBC4, 가족돌봄 지수ver2," 251,584 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-29,1899-7325,JTBC4,식사지원 사랑이," 359,406 ", 10 , 1 , 1 , 1 ," 20,000 ",,,100%,10%,100%," 359,406 ",0.67
2026-04-29,1899-2887,JTBC4,한아이 세아ver2," 251,584 ", 7 , 3 , 2 ,,,,,,,,,
2026-04-29,1899-0739,JTBC4,뇌병변 무준이ver2," 251,584 ", 7 , 2 ,,,,,,0%,29%,0%," 125,792 ",0.00
2026-04-29,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-29,1899-0776,라이프타임,가족돌봄 지수ver2," 175,939 ", 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%," 175,939 ",1.36
2026-04-29,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 7 , 2 ,,,,,,0%,29%,0%, - ,0.00
2026-04-29,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 2 ,, 1 ," 20,000 ",,,0%,25%,0%," 91,667 ",1.31
2026-04-29,1899-0217,MBN PLUS,은영이 셀럽," 687,500 ", 7 , 6 , 1 ,,,,,,,,,
2026-04-29,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-04-29,2102-4590,발신,-, - , - , 7 , 1 ,,,,,14%,0%,0%, - ,0.00
