상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-09-22,1899-0218,EBS,식사지원 예진," 1,062,214 ", 3 , 5 , 3 , 1 ," 20,000 ",,,60%,167%,33%," 212,443 ",0.23
2026-09-22,1899-0219,SPOTV,신장질환 세나, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-09-22,1899-0519,SPOTV2,이유식 안부, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-09-22,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , - , 1 , 1 , 1 ," 20,000 ",,,100%,0%,100%, - ,0.00
2026-09-22,1899-0263,JTBC4,이유식 안부," 137,642 ", 4 , 1 , 1 , 1 ," 30,000 ", - , - ,100%,25%,100%," 137,642 ",2.62
2026-09-22,1899-7319,JTBC4,식사지원 준우_메인," 275,284 ", 8 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-09-22,1899-7318,JTBC4,식사지원 예진," 206,463 ", 6 , 2 , 2 , 2 ," 50,000 ", - , - ,100%,33%,100%," 103,232 ",2.91
2026-09-22,1899-7325,JTBC4,신장질환 세나," 240,874 ", 7 , - , - , - , - , 1 ," 50,000 ",0%,0%,0%, - ,0.00
2026-09-22,1899-0762,JTBC4,영유아 정훈," 206,463 ", 6 , 3 , 2 , 2 ," 60,000 ", - , - ,67%,50%,100%," 68,821 ",3.49
2026-09-22,1899-7316,JTBC4,네팔 긴급구호," 275,284 ", 8 , 3 , 2 , - , - , 1 ," 20,000 ",67%,38%,0%," 91,761 ",0.00
2026-09-22,1899-7326,JTBC2 (SVC),영유아 정훈, - , 1 , 1 , 1 , 1 ," 30,000 ",,,100%,100%,100%, - ,0.00
2026-09-22,1899-0795,JTBC SPORTS (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-22,1899-0776,라이프타임,신장질환 세나," 89,310 ", 4 , 1 ,,,,,,0%,25%,0%," 89,310 ",0.00
2026-09-22,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-22,1899-5186,시네마천국,식사지원 예진," 135,955 ", 6 , 4 , 4 , 1 ," 20,000 ", 1 ," 30,000 ",100%,67%,25%," 33,989 ",1.77
2026-09-22,1899-7317,빌리어즈TV,식사지원 예진," 152,308 ", 3 , 1 ,,,, 1 ," 30,000 ",0%,33%,0%," 152,308 ",0.00
2026-09-22,1899-0739,채널S플러스,식사지원 예진," 366,667 ", 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%," 366,667 ",0.65
2026-09-22,1899-0217,엠플렉스,식사지원 예진," 366,667 ", 5 , 2 , 2 , 1 ," 20,000 ",,,100%,40%,50%," 183,333 ",0.65
2026-09-22,1899-2887,리얼TV (SVC),식사지원 예진, - , 3 ,,,,,,,,,,,
2026-09-22,1899-7315,바둑TV,식사지원 예진," 79,454 ", 6 ,,,,,,,,,,,
2026-09-22,-,기타 TV채널,, - , - ,,,,,,,,,,,
2026-09-22,-,발신,, - , - , 2 , 2 ,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
