상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-23,1899-0218,EBS,이유식 안부," 1,028,835 ", 3 , 7 , 5 , 6 ," 120,000 ",,,71%,233%,120%," 146,976 ",1.40
2026-06-23,1899-0219,SPOTV,식사지원 사랑이," 81,915 ", 2 , 1 , 1 , 1 ," 10,000 ",,,100%,50%,100%," 81,915 ",1.46
2026-06-23,1899-0519,SPOTV2,식사지원 사랑이," 122,872 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-7325,JTBC4,식사지원 사랑이," 239,927 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 239,927 ",1.00
2026-06-23,1899-2887,JTBC4,한아이 세아ver2," 239,927 ", 7 , 2 , 1 ,,,,,50%,29%,0%," 119,964 ",0.00
2026-06-23,1899-7315,JTBC4,뇌병변 지혜ver2," 171,377 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-0263,JTBC4,이유식 안부," 342,753 ", 10 , 5 , 4 , 4 ," 100,000 ",,,80%,50%,100%," 68,551 ",3.50
2026-06-23,1899-7319,JTBC4,식사지원 준우_메인," 171,377 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-7316,JTBC4,식사지원 준우_셰프," 171,377 ", 5 , 1 ,,,,,,0%,20%,0%," 171,377 ",0.00
2026-06-23,1899-3569,JTBC4,식사지원 준우_아동," 171,377 ", 5 , 3 , 2 , 2 ," 50,000 ",,,67%,60%,100%," 57,126 ",3.50
2026-06-23,1899-3854,JTBC4,식사지원 준우_할머니," 171,377 ", 5 , 1 ,,,,,,0%,20%,0%," 171,377 ",0.00
2026-06-23,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-0776,라이프타임,이유식 안부," 108,669 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,1899-5186,시네마천국,한아이 세아ver2," 183,333 ", 8 , 3 ,,,,,,0%,38%,0%," 61,111 ",0.00
2026-06-23,1899-7317,빌리어즈TV,식사지원 사랑이," 256,667 ", 4 , 2 ,,,,,,0%,50%,0%," 128,333 ",0.00
2026-06-23,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-23,2102-4590,발신,-, - , - , 4 , 2 ,,,,,50%,0%,0%, - ,0.00
