상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-10,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 8 , 5 , 5 ," 120,000 ",,,63%,267%,100%," 178,750 ",1.01
2026-04-10,1899-0219,SPOTV,식사지원 지영이," 118,280 ", 2 ,,, 1 ," 30,000 ",,,0%,0%,0%, - ,3.04
2026-04-10,1899-0519,SPOTV2,식사지원 사랑이," 171,875 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-10,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 , 1 , 1 , 1 ," 25,000 ",,,100%,50%,100%, - ,0.00
2026-04-10,1899-0762,JTBC4,식사지원 은영이ver2," 368,554 ", 10 , 1 ,,,,,,0%,10%,0%," 368,554 ",0.00
2026-04-10,1899-7318,JTBC4,가족돌봄 지수," 368,554 ", 10 , 1 ,,,,,,0%,10%,0%," 368,554 ",0.00
2026-04-10,1899-7319,JTBC4,가족돌봄 선우," 276,416 ", 7 , 2 , 1 , 1 ," 10,000 ",,,50%,29%,100%," 138,208 ",0.43
2026-04-10,1899-7325,JTBC4,식사지원 사랑이," 276,416 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 276,416 ",0.87
2026-04-10,1899-7316,JTBC4,식사지원 준우_셰프," 276,416 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-10,1899-0739,JTBC4,뇌병변 무준이ver2," 276,416 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-10,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-10,1899-0776,라이프타임,가족돌봄 지수ver2," 145,341 ", 4 , 1 , 1 ,,,,,100%,25%,0%," 145,341 ",0.00
2026-04-10,1899-7314,히스토리 (SVC),식사지원 지영이, - , 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-10,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 2 , 2 , 1 ," 20,000 ",,,100%,25%,50%," 91,667 ",1.31
2026-04-10,-,기타 TV채널,-, - , - , 1 , 1 ,,,,,100%,0%,0%, - ,0.00
2026-04-10,2102-4590,발신,-, - , - , 3 , 3 ,,,,,100%,0%,0%, - ,0.00
2026-04-11,1899-0218,EBS,식사지원 은영이ver2," 814,000 ", 2 ,,, 1 ," 20,000 ",,,0%,0%,0%, - ,0.29
2026-04-11,1899-0219,SPOTV,식사지원 지영이," 177,419 ", 3 , 2 , 1 ,,,,,50%,67%,0%," 88,710 ",0.00
2026-04-11,1899-0519,SPOTV2,식사지원 사랑이," 128,906 ", 3 , 1 , 1 ,,,,,100%,33%,0%," 128,906 ",0.00
2026-04-11,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,1899-0762,JTBC4,식사지원 은영이ver2," 294,059 ", 8 , 5 , 4 , 3 ," 50,000 ",,,80%,63%,75%," 58,812 ",2.04
2026-04-11,1899-7318,JTBC4,가족돌봄 지수," 294,059 ", 8 , 4 , 4 , 3 ," 65,000 ",,,100%,50%,75%," 73,515 ",2.65
2026-04-11,1899-7319,JTBC4,가족돌봄 선우," 147,030 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,1899-7325,JTBC4,식사지원 사랑이," 220,545 ", 6 , 2 , 2 ,,,,,100%,33%,0%," 110,273 ",0.00
2026-04-11,1899-7316,JTBC4,식사지원 준우_셰프," 147,030 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,1899-2887,JTBC4,한아이 세아ver2," 147,030 ", 4 , 3 , 2 ,,,,,,,,,
2026-04-11,1899-0739,JTBC4,뇌병변 무준이ver2," 220,545 ", 6 , 2 , 1 ,,,,,50%,33%,0%," 110,273 ",0.00
2026-04-11,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,1899-0776,라이프타임,가족돌봄 지수ver2," 237,135 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,1899-7314,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 , 2 , 1 , 1 ," 30,000 ",,,50%,25%,100%," 91,667 ",1.96
2026-04-11,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-04-11,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-04-12,1899-0218,EBS,식사지원 은영이ver2," 814,000 ", 2 , 5 , 3 , 2 ," 50,000 ",,,60%,250%,67%," 162,800 ",0.74
2026-04-12,1899-0219,SPOTV,식사지원 지영이," 295,699 ", 5 , 4 , 4 ,,, 2 ," 50,000 ",100%,80%,0%," 73,925 ",0.00
2026-04-12,1899-0519,SPOTV2,식사지원 사랑이," 171,875 ", 4 , 1 ,,,,,,0%,25%,0%," 171,875 ",0.00
2026-04-12,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 2 , 1 , 1 ,,,,,100%,50%,0%, - ,0.00
2026-04-12,1899-0762,JTBC4,식사지원 은영이ver2," 331,960 ", 9 , 1 ,,,, 1 ," 30,000 ",0%,11%,0%," 331,960 ",0.00
2026-04-12,1899-7318,JTBC4,가족돌봄 지수," 331,960 ", 9 , 4 , 3 , 1 ," 50,000 ",,,75%,44%,33%," 82,990 ",1.81
2026-04-12,1899-7319,JTBC4,가족돌봄 선우," 165,980 ", 5 , 1 ,, 1 ," 30,000 ",,,0%,20%,0%," 165,980 ",2.17
2026-04-12,1899-7325,JTBC4,식사지원 사랑이," 248,970 ", 7 , 4 , 2 , 1 ," 50,000 ", 1 ," 50,000 ",50%,57%,50%," 62,243 ",2.41
2026-04-12,1899-7316,JTBC4,식사지원 준우_셰프," 165,980 ", 5 , 2 , 2 , 1 ," 20,000 ",,,100%,40%,50%," 82,990 ",1.45
2026-04-12,1899-2887,JTBC4,한아이 세아ver2," 165,980 ", 5 , 1 , 1 , 1 ," 20,000 ",,,,,,,
2026-04-12,1899-0739,JTBC4,뇌병변 무준이ver2," 248,970 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-12,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 1 , 1 , 1 , 1 ," 20,000 ",,,100%,100%,100%, - ,0.00
2026-04-12,1899-0776,라이프타임,가족돌봄 지수ver2," 99,444 ", 3 , 1 , 1 ,,,,,100%,33%,0%," 99,444 ",0.00
2026-04-12,1899-7314,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-12,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-12,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-04-12,2102-4590,발신,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
