상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-06-15,1899-0218,EBS,뇌병변 무준이ver2," 1,453,789 ", 3 , 6 , 6 , 3 ," 90,000 ",,,100%,200%,50%," 242,298 ",0.74
2026-06-15,1899-0219,SPOTV,식사지원 사랑이," 327,660 ", 8 , 4 , 4 , 2 ," 40,000 ", 1 ," 100,000 ",100%,50%,50%," 81,915 ",1.46
2026-06-15,1899-0519,SPOTV2,식사지원 사랑이," 286,702 ", 7 , 3 , 3 , 2 ," 50,000 ",,,100%,43%,67%," 95,567 ",2.09
2026-06-15,1899-0325,SPOTV G&H (SVC),식사지원 사랑이, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,1899-7325,JTBC4,식사지원 사랑이," 161,951 ", 6 , 3 , 2 , 2 ," 50,000 ",,,67%,50%,100%," 53,984 ",3.70
2026-06-15,1899-2887,JTBC4,한아이 세아ver2," 161,951 ", 6 , 3 , 2 , 2 ," 40,000 ",,,67%,50%,100%," 53,984 ",2.96
2026-06-15,1899-7315,JTBC4,뇌병변 지혜ver2," 107,967 ", 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%," 107,967 ",2.22
2026-06-15,1899-0263,JTBC4,이유식 안부," 215,935 ", 8 , 2 , 2 , 1 ," 20,000 ",,,100%,25%,50%," 107,968 ",1.11
2026-06-15,1899-7319,JTBC4,식사지원 준우_메인," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,1899-7316,JTBC4,식사지원 준우_셰프," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,1899-3569,JTBC4,식사지원 준우_아동," 107,967 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,1899-3854,JTBC4,식사지원 준우_할머니," 107,967 ", 4 , 2 , 1 , 1 ," 20,000 ",,,50%,50%,100%," 53,984 ",2.22
2026-06-15,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,1899-0776,라이프타임,뇌병변 무준이ver2," 357,056 ", 7 ,,, 1 ," 20,000 ",,,0%,0%,0%, - ,0.67
2026-06-15,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,1899-5186,시네마천국,한아이 세아ver2," 183,333 ", 8 , 1 ,,,,,,0%,13%,0%," 183,333 ",0.00
2026-06-15,1899-7317,빌리어즈TV,식사지원 사랑이," 256,667 ", 4 , 4 , 2 , 2 ," 50,000 ", 1 ," 1,000,000 ",50%,100%,100%," 64,167 ",2.34
2026-06-15,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-06-15,2102-4590,발신,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
