상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-20,1899-0218,EBS,식사지원 예진," 1,439,597 ", 3 , 5 , 3 , 2 ," 50,000 ",,,60%,167%,67%," 287,919 ",0.42
2026-08-20,1899-0219,SPOTV, 신장질환 세나," 106,944 ", 2 , 3 , 2 , 1 ," 20,000 ",,,67%,150%,50%," 35,648 ",2.24
2026-08-20,1899-0519,SPOTV2, 신장질환 세나," 106,944 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 2 ,,, 1 ," 30,000 ",,,0%,0%,0%, - ,0.00
2026-08-20,1899-0263,JTBC4,이유식 안부," 258,569 ", 10 , 2 , 1 , 1 ," 30,000 ",,,50%,20%,100%," 129,285 ",1.39
2026-08-20,1899-7319,JTBC4,식사지원 준우_메인," 129,285 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-3569,JTBC4,식사지원 준우_아동," 180,998 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-7318,JTBC4,식사지원 예진," 310,283 ", 12 , 1 , 1 ,,,,,100%,8%,0%," 310,283 ",0.00
2026-08-20,1899-7325,JTBC4,신장질환 세나," 180,998 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-0795,JTBC4,엄마의 마음," 180,998 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-7326,JTBC2 (SVC),신장질환 세나, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-0776,라이프타임,식사지원 예진," 214,094 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 2 ,,,,,,0%,25%,0%," 88,710 ",0.00
2026-08-20,1899-7317,빌리어즈TV,식사지원 예진," 194,118 ", 2 , 5 , 3 , 3 ," 70,000 ",,,60%,250%,100%," 38,824 ",4.33
2026-08-20,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 3 , 1 , 2 ," 40,000 ",,,33%,75%,200%," 118,280 ",1.35
2026-08-20,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 283,871 ",0.00
2026-08-20,1899-7315,바둑TV,식사지원 예진," 149,375 ", 5 , 2 , 1 , 1 ," 20,000 ",,,50%,40%,100%," 74,688 ",1.61
2026-08-20,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-20,2102-4590,발신,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
