상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-09-17,1899-0218,EBS,네팔 긴급구호," 1,500,954 ", 3 , 6 , 4 ,,, 2 ," 60,000 ",67%,200%,0%," 250,159 ",0.00
2026-09-17,1899-0219,SPOTV,신장질환 세나," 192,500 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-0519,SPOTV2,이유식 안부," 202,632 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-0263,JTBC4,이유식 안부," 139,430 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-7319,JTBC4,식사지원 준우_메인," 278,859 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-7318,JTBC4,식사지원 예진," 209,144 ", 6 , 1 , 1 , 1 ," 30,000 ",,,100%,17%,100%," 209,144 ",1.72
2026-09-17,1899-7325,JTBC4,신장질환 세나," 278,859 ", 8 , 3 , 3 , 1 ," 30,000 ", 2 ," 40,000 ",100%,38%,33%," 92,953 ",1.29
2026-09-17,1899-0762,JTBC4,영유아 정훈," 209,144 ", 6 , 1 , 1 ,,,,,100%,17%,0%," 209,144 ",0.00
2026-09-17,1899-7316,JTBC4,네팔 긴급구호," 278,859 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-7326,JTBC2 (SVC),영유아 정훈, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-0795,JTBC SPORTS (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-0776,라이프타임,신장질환 세나," 89,310 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-7314,히스토리 (SVC),식사지원 예진, - , 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-5186,시네마천국_국내,식사지원 예진," 135,955 ", 6 , 1 ,, 1 ," 20,000 ",,,0%,17%,0%," 135,955 ",1.77
2026-09-17,1899-7317,빌리어즈TV,식사지원 예진," 203,077 ", 2 , 8 , 5 , 5 ," 130,000 ", 1 ," 20,000 ",63%,400%,100%," 25,385 ",7.68
2026-09-17,1899-0739,채널S플러스,식사지원 예진," 366,667 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-0217,엠플렉스,식사지원 예진," 366,667 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-2887,리얼TV (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,1899-7315,바둑TV,식사지원 예진," 95,639 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-09-17,2102-4590,발신,-, - , - , 2 , 2 ,,,,,100%,0%,0%, - ,0.00
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
