상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-06,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 8 , 7 , 2 ," 50,000 ", 1 ," 20,000 ",88%,267%,29%," 178,750 ",0.42
2026-04-06,1899-0219,SPOTV,식사지원 지영이," 236,559 ", 4 , 1 ,, 2 ," 40,000 ",,,0%,25%,0%," 236,559 ",2.03
2026-04-06,1899-0519,SPOTV2,식사지원 사랑이," 300,781 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-06,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-06,1899-0762,JTBC4,식사지원 은영이ver2," 262,574 ", 8 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-04-06,1899-7318,JTBC4,가족돌봄 지수," 262,574 ", 8 , 6 , 4 , 6 ," 140,000 ", 1 ," 20,000 ",67%,75%,150%," 43,762 ",6.40
2026-04-06,1899-7319,JTBC4,가족돌봄 선우," 229,752 ", 7 , 1 , 1 , - , - , - , - ,100%,14%,0%," 229,752 ",0.00
2026-04-06,1899-7325,JTBC4,식사지원 사랑이," 229,752 ", 7 , 1 , - , - , - , - , - ,0%,14%,0%," 229,752 ",0.00
2026-04-06,1899-7316,JTBC4,식사지원 준우_셰프," 229,752 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-04-06,1899-0739,JTBC4,뇌병변 무준이ver2," 229,752 ", 7 , 2 , 2 , 2 ," 50,000 ", - , - ,100%,29%,100%," 114,876 ",2.61
2026-04-06,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 1 , 1 , 1 ,,,,,100%,100%,0%, - ,0.00
2026-04-06,1899-0776,라이프타임,가족돌봄 지수ver2," 183,588 ", 4 , 5 , 4 , 3 ," 70,000 ",,,80%,125%,75%," 36,718 ",4.58
2026-04-06,1899-7314,히스토리 (SVC),식사지원 지영이, - , 7 , 1 ,, 1 ," 50,000 ",,,0%,14%,0%, - ,0.00
2026-04-06,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-06,-,기타 TV채널,-, - , - , 1 , 1 ,,,,,100%,0%,0%, - ,0.00
2026-04-06,2102-4590,발신,-, - , - , 3 , 2 ,,,,,67%,0%,0%, - ,0.00
