상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-05-28,1899-0218,EBS,식사지원 지영이," 1,422,242 ", 3 , 12 , 9 , 2 ," 50,000 ", 1 ," 20,000 ",75%,400%,22%," 118,520 ",0.42
2026-05-28,1899-0219,SPOTV,식사지원 지영이," 82,796 ", 2 , 2 ,,,,,,0%,100%,0%," 41,398 ",0.00
2026-05-28,1899-0519,SPOTV2,식사지원 지영이," 81,915 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 , 1 ,,,,,,0%,33%,0%, - ,0.00
2026-05-28,1899-0762,JTBC4,식사지원 은영이 ver2," 356,475 ", 10 , 2 , 2 ,,,,,100%,20%,0%," 178,238 ",0.00
2026-05-28,1899-7318,JTBC4,가족돌봄 지수," 178,237 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,1899-7316,JTBC4,가족돌봄 지수ver2," 249,532 ", 7 , 1 ,, 1 ," 20,000 ",,,0%,14%,0%," 249,532 ",0.96
2026-05-28,1899-7325,JTBC4,식사지원 사랑이," 249,532 ", 7 , 1 ,, 1 ," 20,000 ",,,0%,14%,0%," 249,532 ",0.96
2026-05-28,1899-2887,JTBC4,한아이 세아ver2," 249,532 ", 7 , 2 , 1 , - , - ,,,50%,29%,0%," 124,766 ",0.00
2026-05-28,1899-7315,JTBC4,뇌병변 지혜ver2," 249,532 ", 7 , 2 , 1 , 1 ," 20,000 ",,,50%,29%,100%," 124,766 ",0.96
2026-05-28,1899-7319,JTBC4,식사지원 준우_메인," 178,237 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,1899-0776,라이프타임,가족돌봄 지수ver2," 130,042 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 6 , 1 ,,,,,,0%,17%,0%, - ,0.00
2026-05-28,1899-5186,시네마천국,식사지원 지영이," 177,419 ", 8 , 2 ,, 1 ," 10,000 ",,,0%,25%,0%," 88,710 ",0.68
2026-05-28,1899-0217,MBN PLUS,은영이 셀럽," 595,169 ", 7 , 3 , 1 ,,,,,33%,43%,0%," 198,390 ",0.00
2026-05-28,1899-3569,채널액션,식사지원 지영이," 31,655 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,1899-7317,빌리어즈TV,식사지원 지영이," 314,286 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-05-28,2102-4590,발신,-, - , - , 3 , 1 ,,,,,33%,0%,0%, - ,0.00
