상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-17,1899-0219,SPOTV, 신장질환 세나," 320,833 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-17,1899-0519,SPOTV2, 신장질환 세나," 320,833 ", 6 , 1 , 1 , 1 ," 50,000 ", 1 ," 20,000 ",100%,17%,100%," 320,833 ",1.87
2026-08-17,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 , 1 , 1 ,,,,,100%,33%,0%, - ,0.00
2026-08-17,1899-0263,JTBC4,이유식 안부," 228,202 ", 9 , 2 ,,,,,,0%,22%,0%," 114,101 ",0.00
2026-08-17,1899-7319,JTBC4,식사지원 준우_메인," 126,779 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 126,779 ",0.00
2026-08-17,1899-3569,JTBC4,식사지원 준우_아동," 177,490 ", 7 , 3 ,,,,,,0%,43%,0%," 59,163 ",0.00
2026-08-17,1899-7318,JTBC4,식사지원 예진," 278,913 ", 11 , 4 , 4 , 2 ," 40,000 ", 1 ," 20,000 ",100%,36%,50%," 69,728 ",1.72
2026-08-17,1899-7325,JTBC4,신장질환 세나," 177,490 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-17,1899-0795,JTBC4,엄마의 마음," 177,490 ", 7 , 1 , 1 , 1 ," 20,000 ",,,100%,14%,100%," 177,490 ",1.35
2026-08-17,1899-7326,JTBC2 (SVC),신장질환 세나, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-17,1899-0776,라이프타임,식사지원 예진," 214,094 ", 5 , 1 , 1 ,,, 1 ," 20,000 ",100%,20%,0%," 214,094 ",0.00
2026-08-17,1899-7314,히스토리 (SVC),식사지원 예진, - , 6 , 1 , 1 , 1 ," 20,000 ",,,100%,17%,100%, - ,0.00
2026-08-17,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 4 , 2 ,,, 1 ," 50,000 ",50%,50%,0%," 44,355 ",0.00
2026-08-17,1899-7317,빌리어즈TV,식사지원 예진," 388,235 ", 4 , 6 , 3 , 2 ," 50,000 ", 2 ," 40,000 ",50%,150%,67%," 64,706 ",1.55
2026-08-17,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 2 , 2 , 1 ," 30,000 ",,,100%,50%,50%," 177,419 ",1.01
2026-08-17,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-17,1899-7315,바둑TV,식사지원 예진," 241,988 ", 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-17,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-17,2102-4590,발신,-, - , - , 4 , 2 ,,,,,50%,0%,0%, - ,0.00
