상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-04-20,1899-0218,EBS,식사지원 은영이ver2," 1,430,000 ", 3 , 12 , 9 , 6 ," 220,000 ",,,75%,400%,67%," 119,167 ",1.85
2026-04-20,1899-0219,SPOTV,식사지원 지영이," 236,559 ", 4 , 5 , 3 , 1 ," 20,000 ",,,60%,125%,33%," 47,312 ",1.01
2026-04-20,1899-0519,SPOTV2,식사지원 사랑이," 300,781 ", 7 , 1 , 1 ,,,,,100%,14%,0%," 300,781 ",0.00
2026-04-20,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 3 , 1 ,,,,,,0%,33%,0%, - ,0.00
2026-04-20,1899-0762,JTBC4,식사지원 은영이ver2," 268,681 ", 8 , 3 , 1 , 1 ," 20,000 ",,,33%,38%,100%," 89,560 ",0.89
2026-04-20,1899-7318,JTBC4,가족돌봄 지수," 268,681 ", 8 , 2 , 1 , 1 ," 20,000 ",,,50%,25%,100%," 134,341 ",0.89
2026-04-20,1899-7316,JTBC4, 가족돌봄 지수ver2," 167,925 ", 5 , 2 , 1 ,,,,,50%,40%,0%," 83,963 ",0.00
2026-04-20,1899-7325,JTBC4,식사지원 사랑이," 268,681 ", 8 , 2 , 1 , 1 ," 20,000 ",,,50%,25%,100%," 134,341 ",0.89
2026-04-20,1899-2887,JTBC4,한아이 세아ver2," 235,095 ", 7 , 2 , 1 ,,,,,,,,,
2026-04-20,1899-0739,JTBC4,뇌병변 무준이ver2," 235,095 ", 7 , 2 , 2 , 2 ," 30,000 ",,,100%,29%,100%," 117,548 ",1.53
2026-04-20,1899-7326,JTBC2 (SVC),뇌병변 무준이ver2, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-20,1899-0776,라이프타임,가족돌봄 지수ver2," 183,588 ", 4 , 1 , 1 , 1 ," 30,000 ",,,100%,25%,100%," 183,588 ",1.96
2026-04-20,1899-7314,히스토리 (SVC),식사지원 지영이, - , 7 , 2 ,,,,,,0%,29%,0%, - ,0.00
2026-04-20,1899-5186,시네마천국,식사지원 지영이," 183,333 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-04-20,1899-0217,MBN PLUS,은영이 셀럽," 687,500 ", 7 , 7 , 1 , 1 ," 20,000 ",,,,,,,
2026-04-20,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-04-20,2102-4590,발신,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
